start_base,end_base,runs_scored,outs,start_outs,end_outs,start_state,end_state,re_before,re_after,value,norm_value
"(1, 0, 1)","(0, 1, 0)",1,1,1,2,101_1,010_2,1.1892578655390464,0.33039304411579395,0.1411351785767475,-0.18718919244798904
"(1, 0, 1)","(0, 0, 1)",0,2,1,3,101_1,001_3,1.1892578655390464,0.0,-1.1892578655390464,-1.0
"(1, 0, 1)","(1, 0, 0)",1,1,1,2,101_1,100_2,1.1892578655390464,0.23259963183813465,0.04334176629908826,-0.24693660525823868
"(1, 0, 1)","(1, 1, 0)",0,1,1,2,101_1,110_2,1.1892578655390464,0.4491917591125198,-0.7400661064265266,-0.7255638714552859
"(1, 0, 1)","(0, 0, 1)",2,0,1,1,101_1,001_1,1.1892578655390464,0.9719785520382295,1.7827206864991831,0.815746329698336
"(1, 0, 1)","(0, 0, 0)",1,2,1,3,101_1,000_3,1.1892578655390464,0.0,-0.18925786553904644,-0.38904460516612116
"(1, 0, 1)","(0, 1, 1)",0,1,1,2,101_1,011_2,1.1892578655390464,0.5857316399779128,-0.6035262255611337,-0.642144094630599
"(1, 0, 1)","(0, 1, 0)",2,0,1,1,101_1,010_1,1.1892578655390464,0.6970606098301637,1.5078027442911173,0.6477837297696898
"(1, 0, 1)","(1, 0, 0)",0,2,1,3,101_1,100_3,1.1892578655390464,0.0,-1.1892578655390464,-1.0
"(1, 0, 1)","(0, 0, 1)",1,1,1,2,101_1,001_2,1.1892578655390464,0.3720836162436255,0.18282575070457907,-0.16171811249277945
"(1, 0, 1)","(1, 0, 0)",2,0,1,1,101_1,100_1,1.1892578655390464,0.5365059395025369,1.3472480739634904,0.5496919877672515
"(1, 0, 1)","(0, 0, 0)",2,1,1,2,101_1,000_2,1.1892578655390464,0.10514160279015194,0.9158837372511055,0.28614761911388187
"(1, 0, 1)","(0, 1, 0)",0,2,1,3,101_1,010_3,1.1892578655390464,0.0,-1.1892578655390464,-1.0
"(1, 1, 0)","(1, 1, 0)",0,1,1,2,110_1,110_2,0.9310801971130783,0.4491917591125198,-0.4818884380005585,-0.7255638714552859
"(1, 1, 0)","(0, 1, 0)",0,2,1,3,110_1,010_3,0.9310801971130783,0.0,-0.9310801971130783,-1.0
"(1, 1, 0)","(1, 1, 1)",0,0,1,1,110_1,111_1,0.9310801971130783,1.5853687768163187,0.6542885797032404,-0.0314103930028824
"(1, 1, 0)","(0, 1, 1)",1,0,1,1,110_1,011_1,0.9310801971130783,1.4130642866382097,1.4819840895251315,0.4742746440025798
"(1, 1, 0)","(1, 1, 0)",1,0,1,1,110_1,110_1,0.9310801971130783,0.9310801971130783,1.0,0.17980386428310546
"(1, 1, 0)","(1, 0, 1)",0,1,1,2,110_1,101_2,0.9310801971130783,0.5078118268761308,-0.4232683702369475,-0.6897496248095802
"(1, 1, 0)","(0, 0, 0)",3,0,1,1,110_1,000_1,0.9310801971130783,0.27356140384652405,2.3424812067334457,1.0
"(1, 1, 0)","(0, 1, 1)",0,1,1,2,110_1,011_2,0.9310801971130783,0.5857316399779128,-0.34534855713516555,-0.642144094630599
"(1, 1, 0)","(1, 0, 1)",1,0,1,1,110_1,101_1,0.9310801971130783,1.1892578655390464,1.2581776684259682,0.3375389036335832
"(1, 1, 0)","(0, 1, 0)",2,0,1,1,110_1,010_1,0.9310801971130783,0.6970606098301637,1.7659804127170853,0.6477837297696898
"(1, 1, 0)","(0, 0, 0)",2,1,1,2,110_1,000_2,0.9310801971130783,0.10514160279015194,1.1740614056770737,0.2861476191138821
"(1, 1, 0)","(0, 0, 1)",0,2,1,3,110_1,001_3,0.9310801971130783,0.0,-0.9310801971130783,-1.0
"(1, 1, 0)","(1, 0, 0)",1,1,1,2,110_1,100_2,0.9310801971130783,0.23259963183813465,0.30151943472505627,-0.24693660525823868
"(1, 1, 0)","(0, 0, 1)",2,0,1,1,110_1,001_1,0.9310801971130783,0.9719785520382295,2.040898354925151,0.815746329698336
"(1, 1, 0)","(0, 0, 1)",1,1,1,2,110_1,001_2,0.9310801971130783,0.3720836162436255,0.4410034191305472,-0.16171811249277945
"(1, 1, 0)","(1, 0, 0)",0,2,1,3,110_1,100_3,0.9310801971130783,0.0,-0.9310801971130783,-1.0
"(1, 1, 0)","(0, 1, 0)",1,1,1,2,110_1,010_2,0.9310801971130783,0.33039304411579395,0.39931284700271563,-0.18718919244798904
"(1, 1, 0)","(0, 0, 0)",1,2,1,3,110_1,000_3,0.9310801971130783,0.0,0.06891980288692168,-0.38904460516612116
"(1, 1, 0)","(1, 0, 0)",2,0,1,1,110_1,100_1,0.9310801971130783,0.5365059395025369,1.6054257423894587,0.5496919877672515
"(1, 1, 1)","(1, 1, 0)",1,1,1,2,111_1,110_2,1.5853687768163187,0.4491917591125198,-0.13617701770379886,-0.32178732342156635
"(1, 1, 1)","(1, 1, 0)",2,0,1,1,111_1,110_1,1.5853687768163187,0.9310801971130783,1.3457114202967597,0.37172719431380474
"(1, 1, 1)","(1, 1, 1)",0,1,1,2,111_1,111_2,1.5853687768163187,0.7823411031437447,-0.803027673672574,-0.6338692583475789
"(1, 1, 1)","(1, 0, 1)",1,1,1,2,111_1,101_2,1.5853687768163187,0.5078118268761308,-0.0775569499401878,-0.29435349845728775
"(1, 1, 1)","(0, 1, 1)",0,2,1,3,111_1,011_3,1.5853687768163187,0.0,-1.5853687768163187,-1.0
"(1, 1, 1)","(1, 1, 1)",1,0,1,1,111_1,111_1,1.5853687768163187,1.5853687768163187,1.0,0.2099364125150016
"(1, 1, 1)","(0, 1, 1)",1,1,1,2,111_1,011_2,1.5853687768163187,0.5857316399779128,0.0003628631615940625,-0.2578875134211779
"(1, 1, 1)","(0, 1, 1)",2,0,1,1,111_1,011_1,1.5853687768163187,1.4130642866382097,1.827695509821891,0.5972927327386459
"(1, 1, 1)","(0, 0, 0)",4,0,1,1,111_1,000_1,1.5853687768163187,0.27356140384652405,2.6881926270302055,1.0
"(1, 1, 1)","(1, 0, 0)",2,1,1,2,111_1,100_2,1.5853687768163187,0.23259963183813465,0.647230855021816,0.04484265972106005
"(1, 1, 1)","(1, 0, 0)",1,2,1,3,111_1,100_3,1.5853687768163187,0.0,-0.5853687768163187,-0.5320062563744021
"(1, 1, 1)","(1, 0, 1)",2,0,1,1,111_1,101_1,1.5853687768163187,1.1892578655390464,1.6038890887227277,0.4925527278810016
"(1, 1, 1)","(1, 1, 0)",0,2,1,3,111_1,110_3,1.5853687768163187,0.0,-1.5853687768163187,-1.0
"(1, 1, 1)","(0, 1, 0)",2,1,1,2,111_1,010_2,1.5853687768163187,0.33039304411579395,0.7450242672994754,0.09060936483480342
"(1, 1, 1)","(0, 1, 0)",3,0,1,1,111_1,010_1,1.5853687768163187,0.6970606098301637,2.111691833013845,0.7302012352051539
"(1, 1, 1)","(1, 0, 1)",0,2,1,3,111_1,101_3,1.5853687768163187,0.0,-1.5853687768163187,-1.0
"(1, 1, 1)","(0, 0, 1)",3,0,1,1,111_1,001_1,1.5853687768163187,0.9719785520382295,2.3866097752219106,0.8588611121689522
"(1, 1, 1)","(0, 0, 1)",1,2,1,3,111_1,001_3,1.5853687768163187,0.0,-0.5853687768163187,-0.5320062563744021
"(1, 1, 1)","(0, 0, 0)",3,1,1,2,111_1,000_2,1.5853687768163187,0.10514160279015194,1.5197728259738332,0.45318684317735203
"(1, 1, 1)","(0, 0, 1)",2,1,1,2,111_1,001_2,1.5853687768163187,0.3720836162436255,0.7867148394273067,0.1101202917588
"(1, 1, 1)","(0, 1, 0)",1,2,1,3,111_1,010_3,1.5853687768163187,0.0,-0.5853687768163187,-0.5320062563744021
"(1, 1, 1)","(1, 0, 0)",3,0,1,1,111_1,100_1,1.5853687768163187,0.5365059395025369,1.9511371626862182,0.6550626539819542
"(1, 1, 1)","(0, 0, 0)",2,2,1,3,111_1,000_3,1.5853687768163187,0.0,0.4146312231836813,-0.06401251274880437
"(0, 0, 0)","(0, 0, 0)",0,1,2,3,000_2,000_3,0.10514160279015194,0.0,-0.10514160279015194,-1.0
"(0, 0, 0)","(0, 1, 0)",0,0,2,2,000_2,010_2,0.10514160279015194,0.33039304411579395,0.225251441325642,-0.4020801618875801
"(0, 0, 0)","(0, 0, 0)",1,0,2,2,000_2,000_2,0.10514160279015194,0.10514160279015194,1.0,1.0
"(0, 0, 0)","(1, 0, 0)",0,0,2,2,000_2,100_2,0.10514160279015194,0.23259963183813465,0.1274580290479827,-0.5790591336876828
"(0, 0, 0)","(0, 0, 1)",0,0,2,2,000_2,001_2,0.10514160279015194,0.3720836162436255,0.26694201345347357,-0.3266317812953097
"(0, 0, 1)","(0, 0, 1)",0,1,2,3,001_2,001_3,0.3720836162436255,0.0,-0.3720836162436255,-1.0
"(0, 0, 1)","(1, 0, 0)",1,0,2,2,001_2,100_2,0.3720836162436255,0.23259963183813465,0.8605160155945091,0.17103726438587197
"(0, 0, 1)","(0, 0, 0)",2,0,2,2,001_2,000_2,0.3720836162436255,0.10514160279015194,1.7330579865465263,1.0
"(0, 0, 1)","(0, 0, 0)",1,1,2,3,001_2,000_3,0.3720836162436255,0.0,0.6279163837563745,-0.04994514509180625
"(0, 0, 1)","(0, 0, 1)",1,0,2,2,001_2,001_2,0.3720836162436255,0.3720836162436255,1.0,0.30355470095224724
"(0, 0, 1)","(0, 1, 0)",1,0,2,2,001_2,010_2,0.3720836162436255,0.33039304411579395,0.9583094278721684,0.26394637049830094
"(0, 0, 1)","(1, 0, 1)",0,0,2,2,001_2,101_2,0.3720836162436255,0.5078118268761308,0.1357282106325053,-0.5175509084965327
"(0, 0, 1)","(1, 0, 0)",0,1,2,3,001_2,100_3,0.3720836162436255,0.0,-0.3720836162436255,-1.0
"(0, 0, 1)","(0, 1, 0)",0,1,2,3,001_2,010_3,0.3720836162436255,0.0,-0.3720836162436255,-1.0
"(0, 0, 1)","(0, 1, 1)",0,0,2,2,001_2,011_2,0.3720836162436255,0.5857316399779128,0.21364802373428726,-0.4435228117656457
"(0, 1, 0)","(0, 0, 0)",2,0,2,2,010_2,000_2,0.33039304411579395,0.10514160279015194,1.774748558674358,1.0
"(0, 1, 0)","(0, 1, 0)",0,1,2,3,010_2,010_3,0.33039304411579395,0.0,-0.33039304411579395,-1.0
"(0, 1, 0)","(1, 1, 0)",0,0,2,2,010_2,110_2,0.33039304411579395,0.4491917591125198,0.11879871499672584,-0.5732431884703988
"(0, 1, 0)","(0, 0, 1)",0,1,2,3,010_2,001_3,0.33039304411579395,0.0,-0.33039304411579395,-1.0
"(0, 1, 0)","(1, 0, 0)",1,0,2,2,010_2,100_2,0.33039304411579395,0.23259963183813465,0.9022065877223406,0.17103726438587175
"(0, 1, 0)","(1, 0, 1)",0,0,2,2,010_2,101_2,0.33039304411579395,0.5078118268761308,0.17741878276033685,-0.5175509084965328
"(0, 1, 0)","(0, 1, 0)",1,0,2,2,010_2,010_2,0.33039304411579395,0.33039304411579395,1.0,0.2639463704983007
"(0, 1, 0)","(0, 0, 1)",1,0,2,2,010_2,001_2,0.33039304411579395,0.3720836162436255,1.0416905721278316,0.303554700952247
"(0, 1, 0)","(1, 0, 0)",0,1,2,3,010_2,100_3,0.33039304411579395,0.0,-0.33039304411579395,-1.0
"(0, 1, 0)","(0, 1, 1)",0,0,2,2,010_2,011_2,0.33039304411579395,0.5857316399779128,0.2553385958621188,-0.4435228117656458
"(0, 1, 0)","(0, 0, 0)",1,1,2,3,010_2,000_3,0.33039304411579395,0.0,0.669606955884206,-0.049945145091806475
"(0, 1, 1)","(0, 1, 1)",0,1,2,3,011_2,011_3,0.5857316399779128,0.0,-0.5857316399779128,-1.0
"(0, 1, 1)","(0, 0, 1)",1,1,2,3,011_2,001_3,0.5857316399779128,0.0,0.4142683600220872,-0.35590699045644725
"(0, 1, 1)","(0, 1, 0)",2,0,2,2,011_2,010_2,0.5857316399779128,0.33039304411579395,1.7446614041378812,0.500989869203903
"(0, 1, 1)","(1, 0, 0)",2,0,2,2,011_2,100_2,0.5857316399779128,0.23259963183813465,1.6468679918602218,0.4380018159764518
"(0, 1, 1)","(0, 0, 0)",3,0,2,2,011_2,000_2,0.5857316399779128,0.10514160279015194,2.5194099628122393,1.0
"(0, 1, 1)","(0, 0, 1)",2,0,2,2,011_2,001_2,0.5857316399779128,0.3720836162436255,1.7863519762657127,0.5278424752753104
"(0, 1, 1)","(1, 0, 1)",1,0,2,2,011_2,101_2,0.5857316399779128,0.5078118268761308,0.922080186898218,-0.028828942601990537
"(0, 1, 1)","(1, 1, 0)",1,0,2,2,011_2,110_2,0.5857316399779128,0.4491917591125198,0.863460119134607,-0.06658571846750183
"(0, 1, 1)","(1, 0, 1)",0,1,2,3,011_2,101_3,0.5857316399779128,0.0,-0.5857316399779128,-1.0
"(0, 1, 1)","(0, 1, 0)",1,1,2,3,011_2,010_3,0.5857316399779128,0.0,0.4142683600220872,-0.35590699045644725
"(0, 1, 1)","(1, 1, 0)",0,1,2,3,011_2,110_3,0.5857316399779128,0.0,-0.5857316399779128,-1.0
"(0, 1, 1)","(0, 1, 1)",1,0,2,2,011_2,011_2,0.5857316399779128,0.5857316399779128,1.0,0.02135866432180733
"(0, 1, 1)","(0, 0, 0)",2,1,2,3,011_2,000_3,0.5857316399779128,0.0,1.4142683600220871,0.2881860190871055
"(0, 1, 1)","(1, 0, 0)",1,1,2,3,011_2,100_3,0.5857316399779128,0.0,0.4142683600220872,-0.35590699045644725
"(0, 1, 1)","(1, 1, 1)",0,0,2,2,011_2,111_2,0.5857316399779128,0.7823411031437447,0.19660946316583194,-0.4960995643865225
"(1, 0, 0)","(1, 0, 1)",0,0,2,2,100_2,101_2,0.23259963183813465,0.5078118268761308,0.27521219503799615,-0.5175509084965327
"(1, 0, 0)","(1, 0, 0)",0,1,2,3,100_2,100_3,0.23259963183813465,0.0,-0.23259963183813465,-1.0
"(1, 0, 0)","(1, 1, 0)",0,0,2,2,100_2,110_2,0.23259963183813465,0.4491917591125198,0.21659212727438515,-0.5732431884703987
"(1, 0, 0)","(0, 0, 0)",2,0,2,2,100_2,000_2,0.23259963183813465,0.10514160279015194,1.8725419709520172,1.0
"(1, 0, 0)","(0, 1, 0)",0,1,2,3,100_2,010_3,0.23259963183813465,0.0,-0.23259963183813465,-1.0
"(1, 0, 0)","(0, 0, 1)",0,1,2,3,100_2,001_3,0.23259963183813465,0.0,-0.23259963183813465,-1.0
"(1, 0, 0)","(0, 1, 1)",0,0,2,2,100_2,011_2,0.23259963183813465,0.5857316399779128,0.35313200813977813,-0.4435228117656457
"(1, 0, 0)","(0, 1, 0)",1,0,2,2,100_2,010_2,0.23259963183813465,0.33039304411579395,1.0977934122776594,0.26394637049830094
"(1, 0, 0)","(0, 0, 1)",1,0,2,2,100_2,001_2,0.23259963183813465,0.3720836162436255,1.139483984405491,0.30355470095224746
"(1, 0, 0)","(0, 0, 0)",1,1,2,3,100_2,000_3,0.23259963183813465,0.0,0.7674003681618653,-0.04994514509180625
"(1, 0, 0)","(1, 0, 0)",1,0,2,2,100_2,100_2,0.23259963183813465,0.23259963183813465,1.0,0.17103726438587197
"(1, 0, 1)","(1, 1, 1)",0,0,2,2,101_2,111_2,0.5078118268761308,0.7823411031437447,0.2745292762676139,-0.4960995643865225
"(1, 0, 1)","(1, 0, 1)",0,1,2,3,101_2,101_3,0.5078118268761308,0.0,-0.5078118268761308,-1.0
"(1, 0, 1)","(1, 1, 0)",1,0,2,2,101_2,110_2,0.5078118268761308,0.4491917591125198,0.9413799322363889,-0.06658571846750183
"(1, 0, 1)","(1, 0, 1)",1,0,2,2,101_2,101_2,0.5078118268761308,0.5078118268761308,1.0,-0.028828942601990537
"(1, 0, 1)","(0, 0, 0)",3,0,2,2,101_2,000_2,0.5078118268761308,0.10514160279015194,2.5973297759140213,1.0
"(1, 0, 1)","(0, 1, 1)",1,0,2,2,101_2,011_2,0.5078118268761308,0.5857316399779128,1.077919813101782,0.02135866432180733
"(1, 0, 1)","(0, 1, 0)",1,1,2,3,101_2,010_3,0.5078118268761308,0.0,0.4921881731238692,-0.35590699045644725
"(1, 0, 1)","(1, 0, 0)",1,1,2,3,101_2,100_3,0.5078118268761308,0.0,0.4921881731238692,-0.35590699045644725
"(1, 0, 1)","(1, 1, 0)",0,1,2,3,101_2,110_3,0.5078118268761308,0.0,-0.5078118268761308,-1.0
"(1, 0, 1)","(0, 0, 1)",2,0,2,2,101_2,001_2,0.5078118268761308,0.3720836162436255,1.8642717893674947,0.5278424752753104
"(1, 0, 1)","(0, 1, 1)",0,1,2,3,101_2,011_3,0.5078118268761308,0.0,-0.5078118268761308,-1.0
"(1, 0, 1)","(0, 1, 0)",2,0,2,2,101_2,010_2,0.5078118268761308,0.33039304411579395,1.8225812172396632,0.500989869203903
"(1, 0, 1)","(0, 0, 1)",1,1,2,3,101_2,001_3,0.5078118268761308,0.0,0.4921881731238692,-0.35590699045644725
"(1, 0, 1)","(1, 0, 0)",2,0,2,2,101_2,100_2,0.5078118268761308,0.23259963183813465,1.7247878049620038,0.4380018159764518
"(1, 0, 1)","(0, 0, 0)",2,1,2,3,101_2,000_3,0.5078118268761308,0.0,1.492188173123869,0.2881860190871055
"(1, 1, 0)","(1, 1, 0)",0,1,2,3,110_2,110_3,0.4491917591125198,0.0,-0.4491917591125198,-1.0
"(1, 1, 0)","(1, 1, 1)",0,0,2,2,110_2,111_2,0.4491917591125198,0.7823411031437447,0.3331493440312249,-0.4960995643865225
"(1, 1, 0)","(0, 1, 1)",1,0,2,2,110_2,011_2,0.4491917591125198,0.5857316399779128,1.136539880865393,0.02135866432180733
"(1, 1, 0)","(1, 1, 0)",1,0,2,2,110_2,110_2,0.4491917591125198,0.4491917591125198,1.0,-0.06658571846750183
"(1, 1, 0)","(1, 0, 1)",0,1,2,3,110_2,101_3,0.4491917591125198,0.0,-0.4491917591125198,-1.0
"(1, 1, 0)","(0, 0, 0)",3,0,2,2,110_2,000_2,0.4491917591125198,0.10514160279015194,2.6559498436776323,1.0
"(1, 1, 0)","(0, 1, 1)",0,1,2,3,110_2,011_3,0.4491917591125198,0.0,-0.4491917591125198,-1.0
"(1, 1, 0)","(1, 0, 1)",1,0,2,2,110_2,101_2,0.4491917591125198,0.5078118268761308,1.058620067763611,-0.028828942601990537
"(1, 1, 0)","(0, 1, 0)",2,0,2,2,110_2,010_2,0.4491917591125198,0.33039304411579395,1.8812012850032742,0.500989869203903
"(1, 1, 0)","(0, 0, 0)",2,1,2,3,110_2,000_3,0.4491917591125198,0.0,1.5508082408874801,0.2881860190871055
"(1, 1, 0)","(1, 0, 0)",1,1,2,3,110_2,100_3,0.4491917591125198,0.0,0.5508082408874801,-0.35590699045644725
"(1, 1, 0)","(0, 0, 1)",2,0,2,2,110_2,001_2,0.4491917591125198,0.3720836162436255,1.9228918571311058,0.5278424752753104
"(1, 1, 0)","(0, 0, 1)",1,1,2,3,110_2,001_3,0.4491917591125198,0.0,0.5508082408874801,-0.35590699045644725
"(1, 1, 0)","(0, 1, 0)",1,1,2,3,110_2,010_3,0.4491917591125198,0.0,0.5508082408874801,-0.35590699045644725
"(1, 1, 0)","(1, 0, 0)",2,0,2,2,110_2,100_2,0.4491917591125198,0.23259963183813465,1.7834078727256149,0.4380018159764518
"(1, 1, 1)","(1, 1, 0)",1,1,2,3,111_2,110_3,0.7823411031437447,0.0,0.21765889685625528,-0.5128060872149562
"(1, 1, 1)","(1, 1, 0)",2,0,2,2,111_2,110_2,0.7823411031437447,0.4491917591125198,1.666850655968775,0.1932313162829129
"(1, 1, 1)","(1, 1, 1)",0,1,2,3,111_2,111_3,0.7823411031437447,0.0,-0.7823411031437447,-1.0
"(1, 1, 1)","(1, 0, 1)",1,1,2,3,111_2,101_3,0.7823411031437447,0.0,0.21765889685625528,-0.5128060872149562
"(1, 1, 1)","(1, 1, 1)",1,0,2,2,111_2,111_2,0.7823411031437447,0.7823411031437447,1.0,-0.1316542640417877
"(1, 1, 1)","(0, 1, 1)",1,1,2,3,111_2,011_3,0.7823411031437447,0.0,0.21765889685625528,-0.5128060872149562
"(1, 1, 1)","(0, 1, 1)",2,0,2,2,111_2,011_2,0.7823411031437447,0.5857316399779128,1.803390536834168,0.2597527150929275
"(1, 1, 1)","(0, 0, 0)",4,0,2,2,111_2,000_2,0.7823411031437447,0.10514160279015194,3.3228004996464073,1.0
"(1, 1, 1)","(1, 0, 0)",2,1,2,3,111_2,100_3,0.7823411031437447,0.0,1.2176588968562552,-0.025612174429912482
"(1, 1, 1)","(1, 0, 1)",2,0,2,2,111_2,101_2,0.7823411031437447,0.5078118268761308,1.725470723732386,0.221790656464391
"(1, 1, 1)","(0, 1, 0)",2,1,2,3,111_2,010_3,0.7823411031437447,0.0,1.2176588968562552,-0.025612174429912482
"(1, 1, 1)","(0, 1, 0)",3,0,2,2,111_2,010_2,0.7823411031437447,0.33039304411579395,2.5480519409720492,0.6225472182748666
"(1, 1, 1)","(0, 0, 1)",3,0,2,2,111_2,001_2,0.7823411031437447,0.3720836162436255,2.589742513099881,0.6428586112360721
"(1, 1, 1)","(0, 0, 0)",3,1,2,3,111_2,000_3,0.7823411031437447,0.0,2.217658896856255,0.4615817383551313
"(1, 1, 1)","(0, 0, 1)",2,1,2,3,111_2,001_3,0.7823411031437447,0.0,1.2176588968562552,-0.025612174429912482
"(1, 1, 1)","(1, 0, 0)",3,0,2,2,111_2,100_2,0.7823411031437447,0.23259963183813465,2.45025852869439,0.5749028631027129
